,State,Hourly Demand Met (in MW),DateTime
149437,West Bengal,4473.06,2017-01-22 13:00:00
149438,West Bengal,4116.8,2017-01-22 14:00:00
149439,West Bengal,3966.75,2017-01-22 15:00:00
149440,West Bengal,4072.1,2017-01-22 16:00:00
149441,West Bengal,4866.28,2017-01-22 17:00:00
149442,West Bengal,5971.66,2017-01-22 18:00:00
149443,West Bengal,5960.6,2017-01-22 19:00:00
149444,West Bengal,5812.83,2017-01-22 20:00:00
149445,West Bengal,5451.48,2017-01-22 21:00:00
149446,West Bengal,4769.34,2017-01-22 22:00:00
149447,West Bengal,4211.64,2017-01-22 23:00:00
149448,West Bengal,3796.45,2017-01-23 00:00:00
149449,West Bengal,3607.1,2017-01-23 01:00:00
149450,West Bengal,3544.37,2017-01-23 02:00:00
149451,West Bengal,3554.99,2017-01-23 03:00:00
149452,West Bengal,3577.8,2017-01-23 04:00:00
149453,West Bengal,3726.01,2017-01-23 05:00:00
149454,West Bengal,3951.76,2017-01-23 06:00:00
149455,West Bengal,4343.76,2017-01-23 07:00:00
149456,West Bengal,4552.42,2017-01-23 08:00:00
149457,West Bengal,4721.7,2017-01-23 09:00:00
149458,West Bengal,4750.61,2017-01-23 10:00:00
149459,West Bengal,4887.53,2017-01-23 11:00:00
149460,West Bengal,4923.06,2017-01-23 12:00:00
149461,West Bengal,4764.99,2017-01-23 13:00:00
149462,West Bengal,4446.42,2017-01-23 14:00:00
149463,West Bengal,4313.08,2017-01-23 15:00:00
149464,West Bengal,4418.54,2017-01-23 16:00:00
149465,West Bengal,5198.78,2017-01-23 17:00:00
149466,West Bengal,6248.88,2017-01-23 18:00:00
149467,West Bengal,6192.05,2017-01-23 19:00:00
149468,West Bengal,6001.36,2017-01-23 20:00:00
149469,West Bengal,5545.85,2017-01-23 21:00:00
149470,West Bengal,4844.94,2017-01-23 22:00:00
149471,West Bengal,4284.42,2017-01-23 23:00:00
149472,West Bengal,3910.02,2017-01-24 00:00:00
149473,West Bengal,3723.4,2017-01-24 01:00:00
149474,West Bengal,3614.03,2017-01-24 02:00:00
149475,West Bengal,3578.92,2017-01-24 03:00:00
149476,West Bengal,3522.99,2017-01-24 04:00:00
149477,West Bengal,3580.19,2017-01-24 05:00:00
149478,West Bengal,3690.02,2017-01-24 06:00:00
149479,West Bengal,4098.05,2017-01-24 07:00:00
149480,West Bengal,4343.41,2017-01-24 08:00:00
149481,West Bengal,4514.85,2017-01-24 09:00:00
149482,West Bengal,4536.05,2017-01-24 10:00:00
149483,West Bengal,4588.74,2017-01-24 11:00:00
149484,West Bengal,4592.55,2017-01-24 12:00:00
149485,West Bengal,4381.66,2017-01-24 13:00:00
149486,West Bengal,4157.6,2017-01-24 14:00:00
149487,West Bengal,4294.35,2017-01-24 15:00:00
149488,West Bengal,4689.84,2017-01-24 16:00:00
149489,West Bengal,5440.64,2017-01-24 17:00:00
149490,West Bengal,6436.36,2017-01-24 18:00:00
149491,West Bengal,6409.57,2017-01-24 19:00:00
149492,West Bengal,6186.31,2017-01-24 20:00:00
149493,West Bengal,5769.28,2017-01-24 21:00:00
149494,West Bengal,5065.31,2017-01-24 22:00:00
149495,West Bengal,4519.51,2017-01-24 23:00:00
149496,West Bengal,3910.02,2017-01-25 00:00:00
149497,West Bengal,3723.4,2017-01-25 01:00:00
149498,West Bengal,3614.03,2017-01-25 02:00:00
149499,West Bengal,3578.92,2017-01-25 03:00:00
149500,West Bengal,3522.99,2017-01-25 04:00:00
149501,West Bengal,3580.19,2017-01-25 05:00:00
149502,West Bengal,3690.02,2017-01-25 06:00:00
149503,West Bengal,4098.05,2017-01-25 07:00:00
149504,West Bengal,4343.41,2017-01-25 08:00:00
149505,West Bengal,4639.46,2017-01-25 09:00:00
149506,West Bengal,5037.25,2017-01-25 10:00:00
149507,West Bengal,5108.66,2017-01-25 11:00:00
149508,West Bengal,5146.77,2017-01-25 12:00:00
149509,West Bengal,4887.17,2017-01-25 13:00:00
149510,West Bengal,4636.28,2017-01-25 14:00:00
149511,West Bengal,4586.54,2017-01-25 15:00:00
149512,West Bengal,4679.93,2017-01-25 16:00:00
149513,West Bengal,5440.67,2017-01-25 17:00:00
149514,West Bengal,6452.78,2017-01-25 18:00:00
149515,West Bengal,6368.25,2017-01-25 19:00:00
149516,West Bengal,6136.16,2017-01-25 20:00:00
149517,West Bengal,5759.49,2017-01-25 21:00:00
149518,West Bengal,5039.85,2017-01-25 22:00:00
149519,West Bengal,4430.03,2017-01-25 23:00:00
149520,West Bengal,4042.92,2017-01-26 00:00:00
149521,West Bengal,3827.81,2017-01-26 01:00:00
149522,West Bengal,3725.39,2017-01-26 02:00:00
149523,West Bengal,3691.11,2017-01-26 03:00:00
149524,West Bengal,3731.47,2017-01-26 04:00:00
149525,West Bengal,3861.22,2017-01-26 05:00:00
149526,West Bengal,3932.78,2017-01-26 06:00:00
149527,West Bengal,4162.25,2017-01-26 07:00:00
149528,West Bengal,4279.67,2017-01-26 08:00:00
149529,West Bengal,4243.72,2017-01-26 09:00:00
149530,West Bengal,4290.13,2017-01-26 10:00:00
149531,West Bengal,4374.69,2017-01-26 11:00:00
149532,West Bengal,4382.78,2017-01-26 12:00:00
149533,West Bengal,4280.16,2017-01-26 13:00:00
149534,West Bengal,3974.85,2017-01-26 14:00:00
149535,West Bengal,3739.84,2017-01-26 15:00:00
149536,West Bengal,3876.92,2017-01-26 16:00:00
149537,West Bengal,4673.44,2017-01-26 17:00:00
149538,West Bengal,5722.54,2017-01-26 18:00:00
149539,West Bengal,5697.76,2017-01-26 19:00:00
149540,West Bengal,5531.69,2017-01-26 20:00:00
149541,West Bengal,5201.15,2017-01-26 21:00:00
149542,West Bengal,4557.11,2017-01-26 22:00:00
149543,West Bengal,3968.06,2017-01-26 23:00:00
149544,West Bengal,3590.41,2017-01-27 00:00:00
149545,West Bengal,3532.54,2017-01-27 01:00:00
149546,West Bengal,3484.06,2017-01-27 02:00:00
149547,West Bengal,3459.27,2017-01-27 03:00:00
149548,West Bengal,3548.04,2017-01-27 04:00:00
149549,West Bengal,3702.99,2017-01-27 05:00:00
149550,West Bengal,3903.47,2017-01-27 06:00:00
149551,West Bengal,4287.84,2017-01-27 07:00:00
149552,West Bengal,4658.02,2017-01-27 08:00:00
149553,West Bengal,4870.63,2017-01-27 09:00:00
149554,West Bengal,4817.79,2017-01-27 10:00:00
149555,West Bengal,4878.3,2017-01-27 11:00:00
149556,West Bengal,4847.42,2017-01-27 12:00:00
149557,West Bengal,4633.07,2017-01-27 13:00:00
149558,West Bengal,4582.59,2017-01-27 14:00:00
149559,West Bengal,4586.78,2017-01-27 15:00:00
149560,West Bengal,4677.08,2017-01-27 16:00:00
149561,West Bengal,5291.68,2017-01-27 17:00:00
149562,West Bengal,6369.95,2017-01-27 18:00:00
149563,West Bengal,6326.18,2017-01-27 19:00:00
149564,West Bengal,6089.65,2017-01-27 20:00:00
149565,West Bengal,5668.37,2017-01-27 21:00:00
149566,West Bengal,4966.77,2017-01-27 22:00:00
149567,West Bengal,4368.39,2017-01-27 23:00:00
149568,West Bengal,3956.51,2017-01-28 00:00:00
149569,West Bengal,3699.72,2017-01-28 01:00:00
149570,West Bengal,3607.34,2017-01-28 02:00:00
149571,West Bengal,3568.94,2017-01-28 03:00:00
149572,West Bengal,3575.73,2017-01-28 04:00:00
149573,West Bengal,3720.42,2017-01-28 05:00:00
149574,West Bengal,3993.21,2017-01-28 06:00:00
149575,West Bengal,4440.71,2017-01-28 07:00:00
149576,West Bengal,4673.65,2017-01-28 08:00:00
149577,West Bengal,4824.82,2017-01-28 09:00:00
149578,West Bengal,4812.94,2017-01-28 10:00:00
149579,West Bengal,4964.81,2017-01-28 11:00:00
149580,West Bengal,5036.86,2017-01-28 12:00:00
149581,West Bengal,4787.65,2017-01-28 13:00:00
149582,West Bengal,4535.94,2017-01-28 14:00:00
149583,West Bengal,4477.2,2017-01-28 15:00:00
149584,West Bengal,4556.93,2017-01-28 16:00:00
149585,West Bengal,5238.1,2017-01-28 17:00:00
149586,West Bengal,6352.15,2017-01-28 18:00:00
149587,West Bengal,6293.61,2017-01-28 19:00:00
149588,West Bengal,6070.91,2017-01-28 20:00:00
149589,West Bengal,5633.59,2017-01-28 21:00:00
149590,West Bengal,4932.04,2017-01-28 22:00:00
149591,West Bengal,4355.5,2017-01-28 23:00:00
149592,West Bengal,3915.42,2017-01-29 00:00:00
149593,West Bengal,3711.46,2017-01-29 01:00:00
149594,West Bengal,3540.99,2017-01-29 02:00:00
149595,West Bengal,3592.19,2017-01-29 03:00:00
149596,West Bengal,3658.17,2017-01-29 04:00:00
149597,West Bengal,3794.46,2017-01-29 05:00:00
149598,West Bengal,3978.96,2017-01-29 06:00:00
149599,West Bengal,4288.05,2017-01-29 07:00:00
149600,West Bengal,4448.42,2017-01-29 08:00:00
149601,West Bengal,4425.1,2017-01-29 09:00:00
149602,West Bengal,4396.96,2017-01-29 10:00:00
149603,West Bengal,4454.25,2017-01-29 11:00:00
149604,West Bengal,4549.73,2017-01-29 12:00:00
149605,West Bengal,4400.84,2017-01-29 13:00:00
149606,West Bengal,4084.29,2017-01-29 14:00:00
149607,West Bengal,3933.21,2017-01-29 15:00:00
149608,West Bengal,4082.7,2017-01-29 16:00:00
149609,West Bengal,4766.44,2017-01-29 17:00:00
149610,West Bengal,5934.94,2017-01-29 18:00:00
149611,West Bengal,5939.99,2017-01-29 19:00:00
149612,West Bengal,5799.5,2017-01-29 20:00:00
149613,West Bengal,5467.86,2017-01-29 21:00:00
149614,West Bengal,4829.88,2017-01-29 22:00:00
149615,West Bengal,4191.47,2017-01-29 23:00:00
149616,West Bengal,3761.62,2017-01-30 00:00:00
149617,West Bengal,3589.33,2017-01-30 01:00:00
149618,West Bengal,3566.43,2017-01-30 02:00:00
149619,West Bengal,3615.89,2017-01-30 03:00:00
149620,West Bengal,3654.21,2017-01-30 04:00:00
149621,West Bengal,3797.01,2017-01-30 05:00:00
149622,West Bengal,4112.0,2017-01-30 06:00:00
149623,West Bengal,4531.98,2017-01-30 07:00:00
149624,West Bengal,4739.76,2017-01-30 08:00:00
149625,West Bengal,4888.0,2017-01-30 09:00:00
149626,West Bengal,4895.46,2017-01-30 10:00:00
149627,West Bengal,4974.14,2017-01-30 11:00:00
149628,West Bengal,4963.7,2017-01-30 12:00:00
149629,West Bengal,4760.24,2017-01-30 13:00:00
149630,West Bengal,4619.25,2017-01-30 14:00:00
149631,West Bengal,4547.81,2017-01-30 15:00:00
149632,West Bengal,4604.81,2017-01-30 16:00:00
149633,West Bengal,5247.32,2017-01-30 17:00:00
149634,West Bengal,6484.31,2017-01-30 18:00:00
149635,West Bengal,6391.51,2017-01-30 19:00:00
149636,West Bengal,6160.2,2017-01-30 20:00:00
149637,West Bengal,5763.54,2017-01-30 21:00:00
149638,West Bengal,5078.96,2017-01-30 22:00:00
149639,West Bengal,4556.75,2017-01-30 23:00:00
149640,West Bengal,4181.01,2017-01-31 00:00:00
149641,West Bengal,3999.54,2017-01-31 01:00:00
149642,West Bengal,3893.23,2017-01-31 02:00:00
149643,West Bengal,3857.48,2017-01-31 03:00:00
149644,West Bengal,3916.03,2017-01-31 04:00:00
149645,West Bengal,4086.89,2017-01-31 05:00:00
149646,West Bengal,4409.24,2017-01-31 06:00:00
149647,West Bengal,4726.72,2017-01-31 07:00:00
149648,West Bengal,4941.92,2017-01-31 08:00:00
149649,West Bengal,5066.07,2017-01-31 09:00:00
149650,West Bengal,4890.26,2017-01-31 10:00:00
149651,West Bengal,4976.29,2017-01-31 11:00:00
149652,West Bengal,5013.81,2017-01-31 12:00:00
149653,West Bengal,4813.0,2017-01-31 13:00:00
149654,West Bengal,4644.54,2017-01-31 14:00:00
149655,West Bengal,4550.52,2017-01-31 15:00:00
149656,West Bengal,4695.37,2017-01-31 16:00:00
149657,West Bengal,5228.58,2017-01-31 17:00:00
149658,West Bengal,6359.63,2017-01-31 18:00:00
149659,West Bengal,6375.48,2017-01-31 19:00:00
149660,West Bengal,6199.11,2017-01-31 20:00:00
149661,West Bengal,5847.18,2017-01-31 21:00:00
149662,West Bengal,5056.13,2017-01-31 22:00:00
149663,West Bengal,4525.13,2017-01-31 23:00:00
149664,West Bengal,4060.77,2017-02-01 00:00:00
149665,West Bengal,3685.29,2017-02-01 01:00:00
149666,West Bengal,3555.8,2017-02-01 02:00:00
149667,West Bengal,3507.52,2017-02-01 03:00:00
149668,West Bengal,3556.66,2017-02-01 04:00:00
149669,West Bengal,3753.38,2017-02-01 05:00:00
149670,West Bengal,4090.76,2017-02-01 06:00:00
149671,West Bengal,4616.93,2017-02-01 07:00:00
149672,West Bengal,4858.01,2017-02-01 08:00:00
149673,West Bengal,4878.51,2017-02-01 09:00:00
149674,West Bengal,4815.75,2017-02-01 10:00:00
149675,West Bengal,4891.88,2017-02-01 11:00:00
149676,West Bengal,4728.59,2017-02-01 12:00:00
149677,West Bengal,4423.94,2017-02-01 13:00:00
149678,West Bengal,4213.83,2017-02-01 14:00:00
149679,West Bengal,4316.63,2017-02-01 15:00:00
149680,West Bengal,4359.2,2017-02-01 16:00:00
149681,West Bengal,5044.83,2017-02-01 17:00:00
149682,West Bengal,6274.82,2017-02-01 18:00:00
149683,West Bengal,6310.64,2017-02-01 19:00:00
149684,West Bengal,6149.87,2017-02-01 20:00:00
149685,West Bengal,5735.08,2017-02-01 21:00:00
149686,West Bengal,4997.71,2017-02-01 22:00:00
149687,West Bengal,4389.48,2017-02-01 23:00:00
149688,West Bengal,3845.15,2017-02-02 00:00:00
149689,West Bengal,3635.99,2017-02-02 01:00:00
149690,West Bengal,3446.55,2017-02-02 02:00:00
149691,West Bengal,3427.76,2017-02-02 03:00:00
149692,West Bengal,3502.46,2017-02-02 04:00:00
149693,West Bengal,3685.91,2017-02-02 05:00:00
149694,West Bengal,3986.91,2017-02-02 06:00:00
149695,West Bengal,4502.66,2017-02-02 07:00:00
149696,West Bengal,4814.95,2017-02-02 08:00:00
149697,West Bengal,4972.33,2017-02-02 09:00:00
149698,West Bengal,5037.33,2017-02-02 10:00:00
149699,West Bengal,5043.78,2017-02-02 11:00:00
149700,West Bengal,5081.81,2017-02-02 12:00:00
149701,West Bengal,5004.82,2017-02-02 13:00:00
149702,West Bengal,4712.27,2017-02-02 14:00:00
149703,West Bengal,4484.94,2017-02-02 15:00:00
149704,West Bengal,4518.0,2017-02-02 16:00:00
149705,West Bengal,5174.84,2017-02-02 17:00:00
149706,West Bengal,6410.5,2017-02-02 18:00:00
149707,West Bengal,6332.43,2017-02-02 19:00:00
149708,West Bengal,6099.18,2017-02-02 20:00:00
149709,West Bengal,5642.24,2017-02-02 21:00:00
149710,West Bengal,4966.02,2017-02-02 22:00:00
149711,West Bengal,4449.6,2017-02-02 23:00:00
149712,West Bengal,3983.72,2017-02-03 00:00:00
149713,West Bengal,3586.73,2017-02-03 01:00:00
149714,West Bengal,3543.51,2017-02-03 02:00:00
149715,West Bengal,3545.28,2017-02-03 03:00:00
149716,West Bengal,3595.02,2017-02-03 04:00:00
149717,West Bengal,3849.83,2017-02-03 05:00:00
149718,West Bengal,4107.02,2017-02-03 06:00:00
149719,West Bengal,4516.06,2017-02-03 07:00:00
149720,West Bengal,4840.4,2017-02-03 08:00:00
149721,West Bengal,4907.41,2017-02-03 09:00:00
149722,West Bengal,5042.65,2017-02-03 10:00:00
149723,West Bengal,5117.43,2017-02-03 11:00:00
149724,West Bengal,5133.93,2017-02-03 12:00:00
149725,West Bengal,4922.03,2017-02-03 13:00:00
149726,West Bengal,4689.67,2017-02-03 14:00:00
149727,West Bengal,4588.33,2017-02-03 15:00:00
149728,West Bengal,4673.04,2017-02-03 16:00:00
149729,West Bengal,5144.28,2017-02-03 17:00:00
149730,West Bengal,6440.65,2017-02-03 18:00:00
149731,West Bengal,6388.48,2017-02-03 19:00:00
149732,West Bengal,6216.44,2017-02-03 20:00:00
149733,West Bengal,5649.29,2017-02-03 21:00:00
149734,West Bengal,4938.37,2017-02-03 22:00:00
149735,West Bengal,4360.02,2017-02-03 23:00:00
149736,West Bengal,3786.2,2017-02-04 00:00:00
149737,West Bengal,3502.49,2017-02-04 01:00:00
149738,West Bengal,3437.38,2017-02-04 02:00:00
149739,West Bengal,3540.32,2017-02-04 03:00:00
149740,West Bengal,3662.09,2017-02-04 04:00:00
149741,West Bengal,3877.47,2017-02-04 05:00:00
149742,West Bengal,4055.73,2017-02-04 06:00:00
149743,West Bengal,4536.43,2017-02-04 07:00:00
149744,West Bengal,4775.39,2017-02-04 08:00:00
149745,West Bengal,4880.56,2017-02-04 09:00:00
149746,West Bengal,4741.43,2017-02-04 10:00:00
149747,West Bengal,4907.75,2017-02-04 11:00:00
149748,West Bengal,5012.19,2017-02-04 12:00:00
149749,West Bengal,4722.94,2017-02-04 13:00:00
149750,West Bengal,4476.91,2017-02-04 14:00:00
149751,West Bengal,4512.57,2017-02-04 15:00:00
149752,West Bengal,4575.46,2017-02-04 16:00:00
149753,West Bengal,5085.6,2017-02-04 17:00:00
149754,West Bengal,6261.67,2017-02-04 18:00:00
149755,West Bengal,6370.76,2017-02-04 19:00:00
149756,West Bengal,6205.87,2017-02-04 20:00:00
149757,West Bengal,5826.81,2017-02-04 21:00:00
149758,West Bengal,5062.19,2017-02-04 22:00:00
149759,West Bengal,4481.57,2017-02-04 23:00:00
149760,West Bengal,4040.72,2017-02-05 00:00:00
149761,West Bengal,3861.68,2017-02-05 01:00:00
149762,West Bengal,3604.28,2017-02-05 02:00:00
149763,West Bengal,3566.07,2017-02-05 03:00:00
149764,West Bengal,3638.2,2017-02-05 04:00:00
149765,West Bengal,3854.89,2017-02-05 05:00:00
149766,West Bengal,3947.02,2017-02-05 06:00:00
149767,West Bengal,4369.23,2017-02-05 07:00:00
149768,West Bengal,4546.38,2017-02-05 08:00:00
149769,West Bengal,4568.66,2017-02-05 09:00:00
149770,West Bengal,4542.94,2017-02-05 10:00:00
149771,West Bengal,4595.52,2017-02-05 11:00:00
149772,West Bengal,4611.25,2017-02-05 12:00:00
149773,West Bengal,4540.62,2017-02-05 13:00:00
149774,West Bengal,4125.08,2017-02-05 14:00:00
149775,West Bengal,3936.02,2017-02-05 15:00:00
149776,West Bengal,4102.26,2017-02-05 16:00:00
149777,West Bengal,4629.04,2017-02-05 17:00:00
149778,West Bengal,5886.73,2017-02-05 18:00:00
149779,West Bengal,6008.15,2017-02-05 19:00:00
149780,West Bengal,5843.89,2017-02-05 20:00:00
149781,West Bengal,5402.45,2017-02-05 21:00:00
149782,West Bengal,4733.38,2017-02-05 22:00:00
149783,West Bengal,4170.96,2017-02-05 23:00:00
149784,West Bengal,3664.75,2017-02-06 00:00:00
149785,West Bengal,3514.31,2017-02-06 01:00:00
149786,West Bengal,3503.99,2017-02-06 02:00:00
149787,West Bengal,3450.46,2017-02-06 03:00:00
149788,West Bengal,3475.24,2017-02-06 04:00:00
149789,West Bengal,3729.48,2017-02-06 05:00:00
149790,West Bengal,4018.02,2017-02-06 06:00:00
149791,West Bengal,4486.53,2017-02-06 07:00:00
149792,West Bengal,4735.53,2017-02-06 08:00:00
149793,West Bengal,4830.8,2017-02-06 09:00:00
149794,West Bengal,4885.89,2017-02-06 10:00:00
149795,West Bengal,4963.36,2017-02-06 11:00:00
149796,West Bengal,4977.02,2017-02-06 12:00:00
149797,West Bengal,4769.99,2017-02-06 13:00:00
149798,West Bengal,4596.46,2017-02-06 14:00:00
149799,West Bengal,4586.28,2017-02-06 15:00:00
149800,West Bengal,4610.86,2017-02-06 16:00:00
149801,West Bengal,5119.71,2017-02-06 17:00:00
149802,West Bengal,6259.39,2017-02-06 18:00:00
149803,West Bengal,6206.26,2017-02-06 19:00:00
149804,West Bengal,5972.61,2017-02-06 20:00:00
149805,West Bengal,5607.97,2017-02-06 21:00:00
149806,West Bengal,4934.38,2017-02-06 22:00:00
149807,West Bengal,4457.65,2017-02-06 23:00:00
149808,West Bengal,4064.0,2017-02-07 00:00:00
149809,West Bengal,3828.13,2017-02-07 01:00:00
149810,West Bengal,3746.7,2017-02-07 02:00:00
149811,West Bengal,3751.85,2017-02-07 03:00:00
149812,West Bengal,3743.97,2017-02-07 04:00:00
149813,West Bengal,3869.81,2017-02-07 05:00:00
149814,West Bengal,4159.63,2017-02-07 06:00:00
149815,West Bengal,4576.43,2017-02-07 07:00:00
149816,West Bengal,4781.32,2017-02-07 08:00:00
149817,West Bengal,4899.34,2017-02-07 09:00:00
149818,West Bengal,4881.79,2017-02-07 10:00:00
149819,West Bengal,5000.35,2017-02-07 11:00:00
149820,West Bengal,4937.74,2017-02-07 12:00:00
149821,West Bengal,4759.06,2017-02-07 13:00:00
149822,West Bengal,4574.52,2017-02-07 14:00:00
149823,West Bengal,4555.16,2017-02-07 15:00:00
149824,West Bengal,4618.86,2017-02-07 16:00:00
149825,West Bengal,5225.91,2017-02-07 17:00:00
149826,West Bengal,6365.96,2017-02-07 18:00:00
149827,West Bengal,6317.21,2017-02-07 19:00:00
149828,West Bengal,6127.17,2017-02-07 20:00:00
149829,West Bengal,5767.47,2017-02-07 21:00:00
149830,West Bengal,5048.54,2017-02-07 22:00:00
149831,West Bengal,4421.64,2017-02-07 23:00:00
149832,West Bengal,4009.93,2017-02-08 00:00:00
149833,West Bengal,3848.44,2017-02-08 01:00:00
149834,West Bengal,3806.47,2017-02-08 02:00:00
149835,West Bengal,3784.79,2017-02-08 03:00:00
149836,West Bengal,3837.16,2017-02-08 04:00:00
149837,West Bengal,4017.92,2017-02-08 05:00:00
149838,West Bengal,4253.59,2017-02-08 06:00:00
149839,West Bengal,4715.6,2017-02-08 07:00:00
149840,West Bengal,5083.44,2017-02-08 08:00:00
149841,West Bengal,5160.72,2017-02-08 09:00:00
149842,West Bengal,5123.29,2017-02-08 10:00:00
149843,West Bengal,5145.74,2017-02-08 11:00:00
149844,West Bengal,5040.49,2017-02-08 12:00:00
149845,West Bengal,4837.18,2017-02-08 13:00:00
149846,West Bengal,4847.56,2017-02-08 14:00:00
149847,West Bengal,4907.24,2017-02-08 15:00:00
149848,West Bengal,4856.99,2017-02-08 16:00:00
149849,West Bengal,5297.91,2017-02-08 17:00:00
149850,West Bengal,6444.95,2017-02-08 18:00:00
149851,West Bengal,6397.23,2017-02-08 19:00:00
149852,West Bengal,6196.07,2017-02-08 20:00:00
149853,West Bengal,5793.15,2017-02-08 21:00:00
149854,West Bengal,5083.46,2017-02-08 22:00:00
149855,West Bengal,4499.54,2017-02-08 23:00:00
149856,West Bengal,4067.49,2017-02-09 00:00:00
149857,West Bengal,3889.17,2017-02-09 01:00:00
149858,West Bengal,3802.83,2017-02-09 02:00:00
